727, C
728, A
729, The
730, C
731, B
732, A
733,"
"
734, C
735, B
736, A
737,"
"
738,"
"
739, D
740,"
"
741, B
742, C
743, C
744, A
745, C
746, B
747, B
748,"
"
749, B
750, B
751, D
752, C
753, C
754, B
755,"
"
756, D
757, B
758, A
759, B
760, B
761, (
762, The
763, B
764, C
765, D
766,"
"
767, (
768,"
"
769, B
770, A
771, B
772, B
773, D
774,"
"
775,"
"
776, D
777, C
778,"
"
779, D
780,"
"
781, C
782, B
783, D
784, C
785, B
786, B
787, D
788, B
789, B
790,"
"
791,"
"
792, C
793, The
794, The
795, C
796,"
"
797, D
798, D
799, D
800,1
801, B
802, C
803, B
804, D
805, The
806, D
807,"
"
808, A
809, B
810, C
811, B
812, A
813,"
"
814, B
815, B
816, D
817, B
818, B
819, C
820, D
821, D
822, B
823, D
824, D
825, C
826, The
827, The
828, C
829,"
"
830, B
831,"
"
832, B
833, The
834, C
835,"
"
836,"
"
837, D
838, B
839, D
840, B
841, D
842,"
"
843,"
"
844,"
"
845,"
"
846, C
847, A
848, B
849, A
850, C
851, D
852, A
853,"
"
854, D
855, B
856, B
857, C
